IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
51.20.109.213,8443,TRUE,ARN,SE,Europe,Stockholm,16509,AMAZON-02,894,1.15
18.181.252.44,9002,TRUE,NRT,JP,Asia Pacific,Tokyo,16509,AMAZON-02,217,1.12
52.58.24.21,46800,TRUE,FRA,DE,Europe,Frankfurt,16509,AMAZON-02,794,1.09
44.240.32.177,16010,TRUE,SEA,US,North America,Seattle,16509,AMAZON-02,721,1.03
52.47.120.131,12534,TRUE,CDG,FR,Europe,Paris,16509,AMAZON-02,821,0.98
15.237.28.105,27664,TRUE,CDG,FR,Europe,Paris,16509,AMAZON-02,822,0.90
44.240.32.177,46983,TRUE,SEA,US,North America,Seattle,16509,AMAZON-02,678,0.83
43.200.24.92,23002,TRUE,NRT,JP,Asia Pacific,Tokyo,16509,AMAZON-02,430,0.74
3.79.158.50,8880,TRUE,FRA,DE,Europe,Frankfurt,16509,AMAZON-02,826,0.71
51.20.70.106,8443,TRUE,ARN,SE,Europe,Stockholm,16509,AMAZON-02,881,0.64
35.166.126.70,34237,TRUE,SEA,US,North America,Seattle,16509,AMAZON-02,710,0.56
51.20.70.106,25029,TRUE,ARN,SE,Europe,Stockholm,16509,AMAZON-02,876,0.55
3.120.144.20,8585,TRUE,FRA,DE,Europe,Frankfurt,16509,AMAZON-02,827,0.54
3.77.165.113,43235,TRUE,FRA,DE,Europe,Frankfurt,16509,AMAZON-02,847,0.53
52.13.18.181,8880,TRUE,SEA,US,North America,Seattle,16509,AMAZON-02,692,0.51
35.180.207.222,18115,TRUE,CDG,FR,Europe,Paris,16509,AMAZON-02,815,0.46
13.38.117.229,24268,TRUE,CDG,FR,Europe,Paris,16509,AMAZON-02,770,0.40
51.20.74.219,8443,TRUE,ARN,SE,Europe,Stockholm,16509,AMAZON-02,893,0.39
3.145.48.194,21234,TRUE,ORD,US,North America,Chicago,16509,AMAZON-02,918,0.39
44.240.32.177,30595,TRUE,SEA,US,North America,Seattle,16509,AMAZON-02,673,0.39
52.58.97.123,8880,TRUE,FRA,DE,Europe,Frankfurt,16509,AMAZON-02,834,0.38
15.188.35.208,22099,TRUE,CDG,FR,Europe,Paris,16509,AMAZON-02,812,0.36
15.237.28.105,57376,TRUE,CDG,FR,Europe,Paris,16509,AMAZON-02,815,0.35
18.133.3.17,40146,TRUE,LHR,GB,Europe,London,16509,AMAZON-02,848,0.35
3.120.144.20,10713,TRUE,FRA,DE,Europe,Frankfurt,16509,AMAZON-02,809,0.31
52.56.167.181,44763,TRUE,LHR,GB,Europe,London,16509,AMAZON-02,889,0.29
15.237.28.105,15997,TRUE,CDG,FR,Europe,Paris,16509,AMAZON-02,823,0.28
35.80.38.0,34237,TRUE,SEA,US,North America,Seattle,16509,AMAZON-02,726,0.28
54.170.242.0,8444,TRUE,DUB,IE,Europe,Dublin,16509,AMAZON-02,881,0.27
15.237.28.105,52834,TRUE,CDG,FR,Europe,Paris,16509,AMAZON-02,781,0.22
54.170.242.0,8443,TRUE,DUB,IE,Europe,Dublin,16509,AMAZON-02,876,0.17
63.32.168.79,8443,TRUE,DUB,IE,Europe,Dublin,16509,AMAZON-02,888,0.14
35.176.119.23,8443,TRUE,LHR,GB,Europe,London,16509,AMAZON-02,848,0.14
18.202.242.95,8444,TRUE,DUB,IE,Europe,Dublin,16509,AMAZON-02,903,0.13
3.11.133.188,58800,TRUE,LHR,GB,Europe,London,16509,AMAZON-02,828,0.12
54.194.133.129,8443,TRUE,DUB,IE,Europe,Dublin,16509,AMAZON-02,876,0.11
34.255.99.34,8443,TRUE,DUB,IE,Europe,Dublin,16509,AMAZON-02,895,0.09
35.178.96.204,8443,TRUE,LHR,GB,Europe,London,16509,AMAZON-02,831,0.09
34.247.176.26,8443,TRUE,DUB,IE,Europe,Dublin,16509,AMAZON-02,895,0.08
13.52.251.56,8444,TRUE,SJC,US,North America,San Jose,16509,AMAZON-02,726,0.08
52.210.104.82,8443,TRUE,DUB,IE,Europe,Dublin,16509,AMAZON-02,884,0.04
52.49.255.33,60600,TRUE,DUB,IE,Europe,Dublin,16509,AMAZON-02,841,0.04
52.56.167.181,12341,TRUE,LHR,GB,Europe,London,16509,AMAZON-02,856,0.03
