IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
49.142.244.129,37950,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,287,0.67
49.143.50.62,39776,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,366,0.66
49.143.50.62,39761,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,494,0.65
1.177.156.230,38788,TRUE,ICN,KR,Asia Pacific,Seoul,9697,LG HelloVision Corp.,467,0.65
123.248.102.197,38570,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,703,0.65
123.248.102.197,37761,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,433,0.62
123.248.102.197,39162,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,673,0.62
123.248.41.191,39297,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,414,0.62
1.177.156.230,37406,TRUE,ICN,KR,Asia Pacific,Seoul,9697,LG HelloVision Corp.,426,0.60
123.109.78.205,39700,TRUE,ICN,KR,Asia Pacific,Seoul,9689,SK Broadband Co Ltd,434,0.59
1.177.156.230,39407,TRUE,ICN,KR,Asia Pacific,Seoul,9697,LG HelloVision Corp.,595,0.58
124.199.205.37,50023,TRUE,ICN,KR,Asia Pacific,Seoul,17864,SK Broadband Co Ltd,477,0.57
123.248.102.197,38061,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,729,0.57
49.142.244.129,37335,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,272,0.56
49.143.50.71,37281,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,304,0.56
112.72.162.47,38049,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,417,0.54
123.248.102.197,37375,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,444,0.53
123.248.102.197,38745,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,689,0.53
123.248.102.197,39718,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,822,0.53
1.177.156.230,39806,TRUE,ICN,KR,Asia Pacific,Seoul,9697,LG HelloVision Corp.,629,0.52
123.248.102.197,39721,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,759,0.51
39.126.205.36,38307,TRUE,ICN,KR,Asia Pacific,Seoul,7623,Gyeongbuk Cable TV,291,0.51
123.248.102.197,39801,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,652,0.51
39.126.205.36,37865,TRUE,ICN,KR,Asia Pacific,Seoul,7623,Gyeongbuk Cable TV,309,0.51
39.126.205.36,39456,TRUE,ICN,KR,Asia Pacific,Seoul,7623,Gyeongbuk Cable TV,413,0.50
123.248.102.197,38368,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,785,0.49
123.248.102.197,39503,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,632,0.49
49.143.50.71,38929,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,510,0.47
123.248.102.197,37794,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,467,0.46
123.248.102.197,37596,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,700,0.45
39.126.205.36,39976,TRUE,ICN,KR,Asia Pacific,Seoul,7623,Gyeongbuk Cable TV,356,0.45
59.187.242.236,37698,TRUE,ICN,KR,Asia Pacific,Seoul,7562,HCN Dongjak,285,0.45
60.253.24.31,38635,TRUE,ICN,KR,Asia Pacific,Seoul,9981,Saero Network Service LTD,370,0.43
123.248.102.197,39428,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,598,0.42
193.122.115.74,52314,TRUE,ICN,KR,Asia Pacific,Seoul,31898,ORACLE-BMC-31898,205,0.41
123.248.102.197,38100,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,443,0.41
123.248.102.197,39110,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,733,0.41
122.199.120.2,39606,TRUE,HKG,HK,Asia Pacific,Hong Kong,9981,Saero Network Service LTD,594,0.40
112.72.202.60,39889,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,577,0.40
211.40.53.49,37652,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,296,0.40
211.40.53.49,38473,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,378,0.40
112.72.202.60,38469,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,365,0.40
112.72.202.60,37438,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,349,0.39
112.72.202.60,38391,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,376,0.39
112.72.202.60,38639,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,387,0.39
112.72.202.60,39173,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,602,0.39
112.72.202.60,38717,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,403,0.39
112.72.202.60,38752,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,392,0.39
112.72.202.60,38793,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,459,0.39
112.72.202.60,39570,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,567,0.39
49.143.144.138,37265,TRUE,ICN,KR,Asia Pacific,Seoul,38684,"CMB Daejeon Broadcasting Co,.Ltd",492,0.39
123.248.102.197,38219,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,456,0.38
112.72.202.60,37812,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,416,0.38
123.248.102.197,38364,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,722,0.38
112.72.202.60,39808,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,495,0.37
112.72.202.60,38959,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,651,0.36
122.199.120.2,37628,TRUE,ICN,KR,Asia Pacific,Seoul,9981,Saero Network Service LTD,290,0.36
211.40.53.49,39454,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,348,0.36
123.248.102.197,38004,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,431,0.36
112.72.202.60,38874,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,472,0.36
112.72.202.60,39335,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,596,0.36
123.248.102.197,39043,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,598,0.36
123.248.102.197,38619,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,733,0.35
123.248.102.197,39969,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,633,0.32
123.248.102.197,39781,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,774,0.32
112.72.202.60,37614,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,362,0.32
112.72.202.60,38644,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,421,0.31
121.54.253.236,38482,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,406,0.30
121.54.253.236,39962,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,512,0.30
121.54.253.236,37646,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,424,0.29
121.54.253.236,39940,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,594,0.29
121.54.253.236,38083,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,458,0.29
121.54.253.236,37673,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,402,0.29
36.39.162.150,37859,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,441,0.29
121.54.253.236,39824,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,620,0.28
123.248.102.197,38393,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,466,0.28
36.39.162.150,38382,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,428,0.28
121.54.253.236,39143,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,584,0.28
36.39.162.150,38083,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,418,0.27
123.248.102.197,39854,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,804,0.27
36.39.162.150,37641,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,443,0.27
36.39.162.150,39755,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,596,0.27
121.54.253.236,37619,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,428,0.27
121.54.253.236,37782,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,445,0.27
121.54.253.236,39769,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,594,0.25
123.248.102.197,39911,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,648,0.25
121.54.253.236,37895,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,439,0.24
123.248.102.197,37617,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,452,0.24
123.248.102.197,38057,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,695,0.24
49.143.50.71,39799,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,510,0.23
110.46.195.231,39225,TRUE,ICN,KR,Asia Pacific,Seoul,9697,LG HelloVision Corp.,560,0.23
211.40.53.49,38259,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,376,0.23
123.248.102.197,39205,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,765,0.23
110.46.195.231,39835,TRUE,ICN,KR,Asia Pacific,Seoul,9697,LG HelloVision Corp.,532,0.23
121.54.253.236,37624,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,428,0.23
110.46.195.231,39728,TRUE,ICN,KR,Asia Pacific,Seoul,9697,LG HelloVision Corp.,543,0.23
123.248.102.197,37941,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,439,0.22
121.54.253.236,38103,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,395,0.22
1.177.156.230,39518,TRUE,ICN,KR,Asia Pacific,Seoul,9697,LG HelloVision Corp.,635,0.22
121.54.253.236,38491,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,463,0.22
121.54.253.236,39408,TRUE,HKG,HK,Asia Pacific,Hong Kong,17577,LG HelloVision Corp.,742,0.22
110.46.195.231,39807,TRUE,ICN,KR,Asia Pacific,Seoul,9697,LG HelloVision Corp.,600,0.22
123.248.102.197,38664,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,745,0.21
112.72.202.60,39445,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,621,0.21
123.248.102.197,39795,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,761,0.21
112.72.202.60,39989,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,483,0.21
123.248.102.197,39632,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,760,0.20
121.54.253.236,37723,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,436,0.20
112.72.202.60,37560,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,338,0.19
112.72.202.60,39443,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,628,0.18
112.72.202.60,39707,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,481,0.17
211.40.53.49,38279,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,387,0.17
123.248.102.197,38126,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,755,0.17
121.54.253.236,37568,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,424,0.16
123.248.102.197,37777,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,706,0.16
113.60.225.215,37584,TRUE,ICN,KR,Asia Pacific,Seoul,17849,SK Broadband Co Ltd,395,0.15
121.54.253.236,37582,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,435,0.14
123.248.102.197,39267,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,770,0.13
123.248.102.197,37998,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,875,0.13
121.54.253.236,37912,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,466,0.12
123.248.102.197,37648,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,697,0.11
123.248.102.197,38561,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,433,0.11
123.248.102.197,37385,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,445,0.10
123.248.102.197,38309,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,763,0.10
123.248.102.197,38822,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,760,0.10
111.118.118.177,38283,TRUE,ICN,KR,Asia Pacific,Seoul,7623,Gyeongbuk Cable TV,412,0.10
36.39.88.48,38764,TRUE,ICN,KR,Asia Pacific,Seoul,17839,LG HelloVision Corp.,434,0.10
1.176.66.170,37753,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,463,0.10
36.39.88.48,39304,TRUE,ICN,KR,Asia Pacific,Seoul,17839,LG HelloVision Corp.,476,0.09
1.176.66.170,37637,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,464,0.09
115.69.120.50,50030,TRUE,ICN,KR,Asia Pacific,Seoul,7623,Gyeongbuk Cable TV,369,0.09
123.98.214.169,38580,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,461,0.09
122.199.113.67,37817,TRUE,ICN,KR,Asia Pacific,Seoul,9981,Saero Network Service LTD,397,0.09
121.54.253.236,38419,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,409,0.08
36.39.88.48,38927,TRUE,ICN,KR,Asia Pacific,Seoul,17839,LG HelloVision Corp.,514,0.08
146.56.106.51,56271,TRUE,ICN,KR,Asia Pacific,Seoul,31898,ORACLE-BMC-31898,746,0.08
121.54.253.236,38289,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,443,0.08
110.44.195.131,39617,TRUE,ICN,KR,Asia Pacific,Seoul,17577,LG HelloVision Corp.,502,0.07
1.176.66.170,38163,TRUE,ICN,KR,Asia Pacific,Seoul,9845,LG HelloVision Corp.,467,0.07
123.248.102.197,37402,TRUE,HKG,HK,Asia Pacific,Hong Kong,9845,LG HelloVision Corp.,695,0.01
